steidinger_name	family	has_am	has_ecm	has_nm	has_er	has_orm	has_nfix
Alangium_griffithii	Cornaceae	1	0	0	0	0	0
Alangium_javanicum	Cornaceae	1	0	0	0	0	0
Alangium_kurzii	Cornaceae	1	0	0	0	0	0
Alangium_platanifolium	Cornaceae	1	0	0	0	0	0
Alangium_ridleyi	Cornaceae	1	0	0	0	0	0
Alangium_villosum	Cornaceae	1	0	0	0	0	0
Alangium_vitiense	Cornaceae	1	0	0	0	0	0
Alberta_humblotii	Rubiaceae	1	0	0	0	0	0
Albizia_adenocephala	Leguminosae	0	0	0	0	0	1
Albizia_adianthifolia	Leguminosae	0	0	0	0	0	1
Albizia_aurisparsa	Leguminosae	0	0	0	0	0	1
Albizia_balsamifera	Leguminosae	0	0	0	0	0	1
Albizia_bernieri	Leguminosae	0	0	0	0	0	1
Albizia_berteriana	Leguminosae	0	0	0	0	0	1
Albizia_carbonaria	Leguminosae	0	0	0	0	0	1
Albizia_caribaea	Leguminosae	0	0	0	0	0	1
Albizia_commiphoroides	Leguminosae	0	0	0	0	0	1
Albizia_corymbosa	Leguminosae	0	0	0	0	0	1
Albizia_dubia	Leguminosae	0	0	0	0	0	1
Albizia_duckeana	Leguminosae	0	0	0	0	0	1
Albizia_edwallii	Leguminosae	0	0	0	0	0	1
Albizia_falcataria	Leguminosae	0	0	0	0	0	1
Albizia_ferruginea	Leguminosae	0	0	0	0	0	1
Albizia_glaberrima	Leguminosae	0	0	0	0	0	1
Albizia_granulosa	Leguminosae	0	0	0	0	0	1
Albizia_guachapele	Leguminosae	0	0	0	0	0	1
Albizia_gummifera	Leguminosae	0	0	0	0	0	1
Albizia_julibrissin	Leguminosae	0	0	0	0	0	1
Albizia_kalkora	Leguminosae	0	0	0	0	0	1
Albizia_lebbec	Leguminosae	0	0	0	0	0	1
Albizia_lebbeck	Leguminosae	0	0	0	0	0	1
Albizia_lucidior	Leguminosae	0	0	0	0	0	1
Albizia_myriophylla	Leguminosae	0	0	0	0	0	1
Albizia_niopoides	Leguminosae	0	0	0	0	0	1
Albizia_occidentalis	Leguminosae	0	0	0	0	0	1
Albizia_pedicellaris	Leguminosae	0	0	0	0	0	1
Albizia_petitiana	Leguminosae	0	0	0	0	0	1
Albizia_polycephala	Leguminosae	0	0	0	0	0	1
Albizia_procera	Leguminosae	0	0	0	0	0	1
Albizia_purpusii	Leguminosae	0	0	0	0	0	1
Albizia_saman	Leguminosae	0	0	0	0	0	1
Albizia_saponaria	Leguminosae	0	0	0	0	0	1
Albizia_tomentosa	Leguminosae	0	0	0	0	0	1
Albizia_tulearensis	Leguminosae	0	0	0	0	0	1
Albizia_zygia	Leguminosae	0	0	0	0	0	1
Albizzia_marthae	Leguminosae	0	0	0	0	0	1
Albizzia_odoratissima	Leguminosae	0	0	0	0	0	1
Alchornea_acutifolia	Euphorbiaceae	1	0	0	0	0	0
Alchornea_brittonii	Euphorbiaceae	1	0	0	0	0	0
Alchornea_coelophylla	Euphorbiaceae	1	0	0	0	0	0
Alchornea_cordata	Euphorbiaceae	1	0	0	0	0	0
Alchornea_cordifolia	Euphorbiaceae	1	0	0	0	0	0
Alchornea_costaricensis	Euphorbiaceae	1	0	0	0	0	0
Alchornea_discolor	Euphorbiaceae	1	0	0	0	0	0
Alchornea_floribunda	Euphorbiaceae	1	0	0	0	0	0
Alchornea_fluviatilis	Euphorbiaceae	1	0	0	0	0	0
Alchornea_glandulosa	Euphorbiaceae	1	0	0	0	0	0
Alchornea_grandiflora	Euphorbiaceae	1	0	0	0	0	0
Alchornea_grandis	Euphorbiaceae	1	0	0	0	0	0
Alchornea_iricurana	Euphorbiaceae	1	0	0	0	0	0
Alchornea_latifolia	Euphorbiaceae	1	0	0	0	0	0
Alchornea_oblonga	Euphorbiaceae	1	0	0	0	0	0
Alchornea_pearcei	Euphorbiaceae	1	0	0	0	0	0
Alchornea_rugosa	Euphorbiaceae	1	0	0	0	0	0
Alchornea_schomburgkii	Euphorbiaceae	1	0	0	0	0	0
Alchornea_sidifolia	Euphorbiaceae	1	0	0	0	0	0
Alchornea_tiliaefolia	Euphorbiaceae	1	0	0	0	0	0
Alchornea_triplinervia	Euphorbiaceae	1	0	0	0	0	0
Alchorneopsis_floribunda	Euphorbiaceae	1	0	0	0	0	0
Aldina_latifolia	Leguminosae	0	1	0	0	0	0
Alectryon_excelsus	Sapindaceae	1	0	0	0	0	0
Alectryon_oleifolius	Sapindaceae	1	0	0	0	0	0
Alectryon_semicinereus	Sapindaceae	1	0	0	0	0	0
Alectryon_subcinereus	Sapindaceae	1	0	0	0	0	0
Aleurites_moluccana	Euphorbiaceae	1	0	0	0	0	0
Alexa_grandiflora	Leguminosae	1	0	0	0	0	0
Alexa_imperatricis	Leguminosae	1	0	0	0	0	0
Alexa_wachenheimii	Leguminosae	1	0	0	0	0	0
Alfaroa_colombiana	Juglandaceae	0	1	0	0	0	0
Alfaroa_williamsii	Juglandaceae	0	1	0	0	0	0
Alibertia_atlantica	Rubiaceae	1	0	0	0	0	0
Alibertia_baiana	Rubiaceae	1	0	0	0	0	0
Alibertia_benensis	Rubiaceae	1	0	0	0	0	0
Alibertia_curviflora	Rubiaceae	1	0	0	0	0	0
Alibertia_edulis	Rubiaceae	1	0	0	0	0	0
Alibertia_hispida	Rubiaceae	1	0	0	0	0	0
Alibertia_itayensis	Rubiaceae	1	0	0	0	0	0
Alibertia_latifolia	Rubiaceae	1	0	0	0	0	0
Alibertia_macrophylla	Rubiaceae	1	0	0	0	0	0
Alibertia_pilosa	Rubiaceae	1	0	0	0	0	0
Alibertia_sessilis	Rubiaceae	1	0	0	0	0	0
Alibertia_stenantha	Rubiaceae	1	0	0	0	0	0
Alibertia_tutumilla	Rubiaceae	1	0	0	0	0	0
Alibertia_verrucosa	Rubiaceae	1	0	0	0	0	0
Alinea_lanceolata	NA	0	0	0	0	0	0.5
Allagoptera_caudescens	Arecaceae	1	0	0	0	0	0
Allanblackia_floribunda	Clusiaceae	1	0	0	0	0	0
Allanblackia_gabonensis	Clusiaceae	1	0	0	0	0	0
Allanblackia_klainei	Clusiaceae	1	0	0	0	0	0
Allanblackia_marienii	Clusiaceae	1	0	0	0	0	0
Allanblackia_parviflora	Clusiaceae	1	0	0	0	0	0
Allanblackia_smittmania	Clusiaceae	1	0	0	0	0	0
Allanblackia_ulugurensis	Clusiaceae	1	0	0	0	0	0
Allantoma_decandra	Lecythidaceae	1	0	0	0	0	0
Allantoma_lineata	Lecythidaceae	1	0	0	0	0	0
Allantospermum_borneense	Ixonanthaceae	1	0	0	0	0	0
Allenanthus_hondurensis	Rubiaceae	1	0	0	0	0	0
Allexis_cauliflora	Violaceae	1	0	0	0	0	0
Allocasuarina_inophloia	Casuarinaceae	0	1	0	0	0	1
Allocasuarina_littoralis	Casuarinaceae	0	1	0	0	0	1
Allocasuarina_luehmannii	Casuarinaceae	0	1	0	0	0	1
Allocasuarina_torulosa	Casuarinaceae	0	1	0	0	0	1
Allomarkgrafia_plumeriiflora	Apocynaceae	1	0	0	0	0	0
Allophyllum_integrifolium	Polemoniaceae	1	0	0	0	0	0
Allophylus_abyssinicus	Sapindaceae	1	0	0	0	0	0
Allophylus_africanus	Sapindaceae	1	0	0	0	0	0
Allophylus_amazonicus	Sapindaceae	1	0	0	0	0	0
Allophylus_bojerianus	Sapindaceae	1	0	0	0	0	0
Allophylus_campostachys	Sapindaceae	1	0	0	0	0	0
Allophylus_camptostachys	Sapindaceae	1	0	0	0	0	0
Allophylus_cobbe	Sapindaceae	1	0	0	0	0	0
Allophylus_cominia	Sapindaceae	1	0	0	0	0	0
Allophylus_coriaceus	Sapindaceae	1	0	0	0	0	0
Allophylus_coursii	Sapindaceae	1	0	0	0	0	0
Allophylus_divaricatus	Sapindaceae	1	0	0	0	0	0
Allophylus_dodsonii	Sapindaceae	1	0	0	0	0	0
Allophylus_edulis	Sapindaceae	1	0	0	0	0	0
Allophylus_excelsus	Sapindaceae	1	0	0	0	0	0
Allophylus_floribundus	Sapindaceae	1	0	0	0	0	0
Allophylus_gentryi	Sapindaceae	1	0	0	0	0	0
Allophylus_glabratus	Sapindaceae	1	0	0	0	0	0
Allophylus_guaraniticus	Sapindaceae	1	0	0	0	0	0
Allophylus_incanus	Sapindaceae	1	0	0	0	0	0
Allophylus_laevigatus	Sapindaceae	1	0	0	0	0	0
Allophylus_latifolius	Sapindaceae	1	0	0	0	0	0
Allophylus_loretensis	Sapindaceae	1	0	0	0	0	0
Allophylus_nitidulus	Sapindaceae	1	0	0	0	0	0
Allophylus_occidentalis	Sapindaceae	1	0	0	0	0	0
Allophylus_petiolulatus	Sapindaceae	1	0	0	0	0	0
Allophylus_pilosus	Sapindaceae	1	0	0	0	0	0
Allophylus_pinnatus	Sapindaceae	1	0	0	0	0	0
Allophylus_psilospermus	Sapindaceae	1	0	0	0	0	0
Allophylus_puberulus	Sapindaceae	1	0	0	0	0	0
Allophylus_punctatus	Sapindaceae	1	0	0	0	0	0
Allophylus_racemosus	Sapindaceae	1	0	0	0	0	0
Allophylus_scrobiculatus	Sapindaceae	1	0	0	0	0	0
Allophylus_timorensis	Sapindaceae	1	0	0	0	0	0
Allosanthus_trifoliolatus	Sapindaceae	1	0	0	0	0	0
Allospondias_lakonensis	Anacardiaceae	1	0	0	0	0	0
Alloxylon_pinnatum	Proteaceae	0	0	1	0	0	0
Alluaudia_procera	Didiereaceae	1	0	0	0	0	0
Almeidea_coerulea	Rutaceae	1	0	0	0	0	0
Alniphyllum_fortunei	Styracaceae	1	0	0	0	0	0
Alnus_acuminata	Betulaceae	0	1	0	0	0	1
Alnus_arguta	Betulaceae	0	1	0	0	0	1
Alnus_cordata	Betulaceae	0	1	0	0	0	1
Alnus_firma	Betulaceae	0	1	0	0	0	1
Alnus_firmifolia	Betulaceae	0	1	0	0	0	1
Alnus_glutinosa	Betulaceae	0	1	0	0	0	1
Alnus_incana	Betulaceae	0	1	0	0	0	1
Alnus_japonica	Betulaceae	0	1	0	0	0	1
Alnus_jorullensis	Betulaceae	0	1	0	0	0	1
Alnus_nepalensis	Betulaceae	0	1	0	0	0	1
Alnus_oblongifolia	Betulaceae	0	1	0	0	0	1
Alnus_pendula	Betulaceae	0	1	0	0	0	1
Alnus_rhombifolia	Betulaceae	0	1	0	0	0	1
Alnus_rubra	Betulaceae	0	1	0	0	0	1
Alnus_rugosa	Betulaceae	0	1	0	0	0	1
Alnus_serrulata	Betulaceae	0	1	0	0	0	1
Alnus_sibirica	Betulaceae	0	1	0	0	0	1
Alnus_viridis	Betulaceae	0	1	0	0	0	1
Alocasia_macrorhiza	Araceae	1	0	0	0	0	0
Aloysia_virgata	Verbenaceae	1	0	0	0	0	0
Alphitonia_carolinensis	Rhamnaceae	1	0	0	0	0	0
Alphitonia_excelsa	Rhamnaceae	1	0	0	0	0	0
Alphitonia_incana	Rhamnaceae	1	0	0	0	0	0
Alphitonia_macrocarpa	Rhamnaceae	1	0	0	0	0	0
Alphitonia_neocaledonica	Rhamnaceae	1	0	0	0	0	0
Alphitonia_petriei	Rhamnaceae	1	0	0	0	0	0
Alphitonia_whitei	Rhamnaceae	1	0	0	0	0	0
Alphitonia_zizyphoides	Rhamnaceae	1	0	0	0	0	0
Alphonsea_elliptica	Annonaceae	1	0	0	0	0	0
Alphonsea_hainanensis	Annonaceae	1	0	0	0	0	0
Alphonsea_johorensis	Annonaceae	1	0	0	0	0	0
Alphonsea_maingayi	Annonaceae	1	0	0	0	0	0
Alphonsea_monogyna	Annonaceae	1	0	0	0	0	0
Alseis_blackiana	Rubiaceae	1	0	0	0	0	0
Alseis_eggersii	Rubiaceae	1	0	0	0	0	0
Alseis_floribunda	Rubiaceae	1	0	0	0	0	0
Alseis_labatioides	Rubiaceae	1	0	0	0	0	0
Alseis_lugonis	Rubiaceae	1	0	0	0	0	0
Alseis_microcarpa	Rubiaceae	1	0	0	0	0	0
Alseis_peruviana	Rubiaceae	1	0	0	0	0	0
Alseis_yucatanensis	Rubiaceae	1	0	0	0	0	0
Alseodaphne_falcata	Lauraceae	1	0	0	0	0	0
Alseodaphne_glomenta	Lauraceae	1	0	0	0	0	0
Alseodaphne_hainanensis	Lauraceae	1	0	0	0	0	0
Alseodaphne_helophila	Lauraceae	1	0	0	0	0	0
Alseodaphne_intermedia	Lauraceae	1	0	0	0	0	0
Alseodaphne_nigrescens	Lauraceae	1	0	0	0	0	0
Alseodaphne_peduncularis	Lauraceae	1	0	0	0	0	0
Alseodaphne_rugosa	Lauraceae	1	0	0	0	0	0
Alseodaphne_sp1	Lauraceae	1	0	0	0	0	0
Alseuosmia_macrophylla	Alseuosmiaceae	1	0	0	0	0	0
Alsodeiopsis_schumannii	Icacinaceae	1	0	0	0	0	0
Alsodeiopsis_weissenborniana	Icacinaceae	1	0	0	0	0	0
Alsophila_cuspidata	Cyatheaceae	1	0	0	0	0	0
Alsophila_erinacea	Cyatheaceae	1	0	0	0	0	0
Alsophila_firma	Cyatheaceae	1	0	0	0	0	0
Alsophila_podophylla	Cyatheaceae	1	0	0	0	0	0
Alsophila_portoricensis	Cyatheaceae	1	0	0	0	0	0
Alsophila_spinulosa	Cyatheaceae	1	0	0	0	0	0
Alsophila_stelligera	Cyatheaceae	1	0	0	0	0	0
Alsophila_sternbergii	Cyatheaceae	1	0	0	0	0	0
Alsophila_vieillardii	Cyatheaceae	1	0	0	0	0	0
Alstonia_angustiloba	Apocynaceae	1	0	0	0	0	0
Alstonia_boonei	Apocynaceae	1	0	0	0	0	0
Alstonia_comptonii	Apocynaceae	1	0	0	0	0	0
Alstonia_congensis	Apocynaceae	1	0	0	0	0	0
Alstonia_constricta	Apocynaceae	1	0	0	0	0	0
Alstonia_costata	Apocynaceae	1	0	0	0	0	0
Alstonia_lanceolata	Apocynaceae	1	0	0	0	0	0
Alstonia_longifolia	Apocynaceae	1	0	0	0	0	0
Alstonia_macrophylla	Apocynaceae	1	0	0	0	0	0
Alstonia_montana	Apocynaceae	1	0	0	0	0	0
Alstonia_pacifica	Apocynaceae	1	0	0	0	0	0
Alstonia_parvifolia	Apocynaceae	1	0	0	0	0	0
Alstonia_plumosa	Apocynaceae	1	0	0	0	0	0
Alstonia_rostrata	Apocynaceae	1	0	0	0	0	0
Alstonia_scholaris	Apocynaceae	1	0	0	0	0	0
Alstonia_spectabilis	Apocynaceae	1	0	0	0	0	0
Alstonia_sphaerocapitata	Apocynaceae	1	0	0	0	0	0
Alstonia_vitiense	Apocynaceae	1	0	0	0	0	0
Alstonia_vitiensis	Apocynaceae	1	0	0	0	0	0
Altingia_excelsa	Altingiaceae	1	0	0	0	0	0
Altingia_obovata	Altingiaceae	1	0	0	0	0	0
Altingia_yunnanensis	Altingiaceae	1	0	0	0	0	0
Alyxia_leucogyne	Apocynaceae	1	0	0	0	0	0
Alyxia_ruscifolia	Apocynaceae	1	0	0	0	0	0
Alzatea_verticillata	Penaeaceae	1	0	0	0	0	0
Amaioua_corymbosa	Rubiaceae	1	0	0	0	0	0
Amaioua_glomerulata	Rubiaceae	1	0	0	0	0	0
Amaioua_guianensis	Rubiaceae	1	0	0	0	0	0
Amaioua_intermedia	Rubiaceae	1	0	0	0	0	0
Amaioua_pedicellata	Rubiaceae	1	0	0	0	0	0
Amaioua_pilosa	Rubiaceae	1	0	0	0	0	0
Amanoa_bracteosa	Phyllanthaceae	1	0	0	0	0	0
Amanoa_congesta	Phyllanthaceae	1	0	0	0	0	0
Amanoa_guianensis	Phyllanthaceae	1	0	0	0	0	0
Amanoa_oblongifolia	Phyllanthaceae	1	0	0	0	0	0
Amanoa_potamophila	Phyllanthaceae	1	0	0	0	0	0
Amanoa_strobilacea	Phyllanthaceae	1	0	0	0	0	0
Amaranthus_lividus	Amaranthaceae	0	0	1	0	0	0
Amaranthus_tricolor	Amaranthaceae	0	0	1	0	0	0
Amaroria_soulameoides	Simaroubaceae	1	0	0	0	0	0
Ambavia_capuronii	Annonaceae	1	0	0	0	0	0
Ambavia_gerrardii	Annonaceae	1	0	0	0	0	0
Ambelania_acida	Apocynaceae	1	0	0	0	0	0
Ambelania_duckei	Apocynaceae	1	0	0	0	0	0
Ambelania_occidentalis	Apocynaceae	1	0	0	0	0	0
Amblygonocarpus_andongensis	Leguminosae	1	0	0	0	0	0
Amborella_trichopoda	Amborellaceae	1	0	0	0	0	0
Amburana_acreana	Leguminosae	1	0	0	0	0	0
Amburana_cearensis	Leguminosae	1	0	0	0	0	0
Amelanchier_alnifolia	Rosaceae	1	0	0	0	0	0
Amelanchier_arborea	Rosaceae	1	0	0	0	0	0
Amelanchier_asiatica	Rosaceae	1	0	0	0	0	0
Amelanchier_bartramiana	Rosaceae	1	0	0	0	0	0
Amelanchier_canadensis	Rosaceae	1	0	0	0	0	0
Amelanchier_laevis	Rosaceae	1	0	0	0	0	0
Amelanchier_lamarckii	Rosaceae	1	0	0	0	0	0
Amelanchier_ovalis	Rosaceae	1	0	0	0	0	0
Amelanchier_sanguinea	Rosaceae	1	0	0	0	0	0
Amesiodendron_chinense	Sapindaceae	1	0	0	0	0	0
Amomyrtus_luma	Myrtaceae	1	0	0	0	0	0
Amomyrtus_meli	Myrtaceae	1	0	0	0	0	0
Amoora_wallichii	Meliaceae	1	0	0	0	0	0
Amorpha_fruticosa	Leguminosae	0	0	0	0	0	1
Ampelocera_edentula	Ulmaceae	1	0	0	0	0	0
Ampelocera_glabra	Ulmaceae	1	0	0	0	0	0
Ampelocera_hottlei	Ulmaceae	1	0	0	0	0	0
Ampelocera_longissima	Ulmaceae	1	0	0	0	0	0
Ampelocera_macphersonii	Ulmaceae	1	0	0	0	0	0
Ampelocera_macrocarpa	Ulmaceae	1	0	0	0	0	0
Ampelocera_ruizii	Ulmaceae	1	0	0	0	0	0
Ampelocera_verrucosa	Ulmaceae	1	0	0	0	0	0
Ampelopsis_brevipedunculata	Vitaceae	1	0	0	0	0	0
Ampelopsis_cantoniensis	Vitaceae	1	0	0	0	0	0
Ampelopsis_rubifolia	Vitaceae	1	0	0	0	0	0
Ampelozizyphus_amazonicus	Rhamnaceae	1	0	0	0	0	0
Amphilophium_crucigerum	Bignoniaceae	1	0	0	0	0	0
Amphilophium_ecuadorense	Bignoniaceae	1	0	0	0	0	0
Amphilophium_nunezii	Bignoniaceae	1	0	0	0	0	0
Amphilophium_paniculatum	Bignoniaceae	1	0	0	0	0	0
Amphilophium_pannosum	Bignoniaceae	1	0	0	0	0	0
Amphilophium_rodriguesii	Bignoniaceae	1	0	0	0	0	0
Amphimas_africano	Leguminosae	0	0	0	0	0	1
Amphimas_comosa	Leguminosae	0	0	0	0	0	1
Amphimas_ferrugineus	Leguminosae	0	0	0	0	0	1
Amphimas_pterocarpoides	Leguminosae	0	0	0	0	0	1
Amphipterygium_adstringens	Anacardiaceae	1	0	0	0	0	0
Amphirrhox_longifolia	Violaceae	1	0	0	0	0	0
Amphirrhox_surinamensis	Violaceae	1	0	0	0	0	0
Amphitecna_kennedyae	Bignoniaceae	1	0	0	0	0	0
Amygdalus_davidiana	Rosaceae	1	0	0	0	0	0
Amyris_balsamifera	Rutaceae	1	0	0	0	0	0
Amyris_elemifera	Rutaceae	1	0	0	0	0	0
Amyris_ignea	Rutaceae	1	0	0	0	0	0
Amyris_macrocarpa	Rutaceae	1	0	0	0	0	0
Amyris_pinnata	Rutaceae	1	0	0	0	0	0
Amyris_sylvatica	Rutaceae	1	0	0	0	0	0
Anacardiaceae_tapirira	Anacardiaceae	1	0	0	0	0	0
Anacardium_excelsum	Anacardiaceae	1	0	0	0	0	0
Anacardium_giganteum	Anacardiaceae	1	0	0	0	0	0
Anacardium_microcarpum	Anacardiaceae	1	0	0	0	0	0
Anacardium_occidentalis	Anacardiaceae	1	0	0	0	0	0
Anacardium_parvifolium	Anacardiaceae	1	0	0	0	0	0
Anacardium_spruceanum	Anacardiaceae	1	0	0	0	0	0
Anacardium_tenuifolium	Anacardiaceae	1	0	0	0	0	0
Anacolosa_frutescens	Olacaceae	0	0	1	0	0	0
Anacolosa_glochidiiformis	Olacaceae	0	0	1	0	0	0
Anacolosa_heptandra	Olacaceae	0	0	1	0	0	0
Anacolosa_ilicoides	Olacaceae	0	0	1	0	0	0
Anacolosa_lutea	Olacaceae	0	0	1	0	0	0
Anacolosa_papuana	Olacaceae	0	0	1	0	0	0
Anacolosa_pervilleana	Olacaceae	0	0	1	0	0	0
Anacolosa_uncifera	Olacaceae	0	0	1	0	0	0
Anadenanthera_colubrina	Leguminosae	0	0	0	0	0	1
Anadenanthera_macrocarpa	Leguminosae	0	0	0	0	0	1
Anadenanthera_peregrina	Leguminosae	0	0	0	0	0	1
Anaxagorea_acuminata	Annonaceae	1	0	0	0	0	0
Anaxagorea_brachycarpa	Annonaceae	1	0	0	0	0	0
Anaxagorea_brevipes	Annonaceae	1	0	0	0	0	0
Anaxagorea_crassipetala	Annonaceae	1	0	0	0	0	0
Anaxagorea_dolichocarpa	Annonaceae	1	0	0	0	0	0
Anaxagorea_floribunda	Annonaceae	1	0	0	0	0	0
Anaxagorea_javanica	Annonaceae	1	0	0	0	0	0
Anaxagorea_phaeocarpa	Annonaceae	1	0	0	0	0	0
Ancistrocladus_barteri	Ancistrocladaceae	1	0	0	0	0	0
Ancistrocladus_ealaensis	Ancistrocladaceae	1	0	0	0	0	0
Ancistrocladus_tectorius	Ancistrocladaceae	1	0	0	0	0	0
Ancylobothrys_gabonensis	Apocynaceae	1	0	0	0	0	0
Ancylobothrys_scandens	Apocynaceae	1	0	0	0	0	0
Andira_coriacea	Leguminosae	0	0	0	0	0	1
Andira_fraxinifolia	Leguminosae	0	0	0	0	0	1
Andira_inermis	Leguminosae	0	0	0	0	0	1
Andira_legalis	Leguminosae	0	0	0	0	0	1
Andira_lewisii	Leguminosae	0	0	0	0	0	1
Andira_macrothyrsa	Leguminosae	0	0	0	0	0	1
Andira_micrantha	Leguminosae	0	0	0	0	0	1
Andira_multistipula	Leguminosae	0	0	0	0	0	1
Andira_ormosioides	Leguminosae	0	0	0	0	0	1
Andira_parviflora	Leguminosae	0	0	0	0	0	1
Andira_retusa	Leguminosae	0	0	0	0	0	1
Andira_surinamensis	Leguminosae	0	0	0	0	0	1
Andira_unifoliolata	Leguminosae	0	0	0	0	0	1
Androsiphonia_adenostegia	Passifloraceae	1	0	0	0	0	0
Androtium_astylum	Anacardiaceae	1	0	0	0	0	0
Anemopaegma_chamberlaynii	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_chrysanthum	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_chrysoleucum	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_insculptum	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_orbiculatum	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_parkeri	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_patelliforme	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_prostratum	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_puberulum	Bignoniaceae	1	0	0	0	0	0
Anemopaegma_robustum	Bignoniaceae	1	0	0	0	0	0
Anethum_graveolens	Apiaceae	1	0	0	0	0	0
Aneulophus_africanus	Erythroxylaceae	0	0	1	0	0	0
Angiopteris_evecta	Marattiaceae	1	0	0	0	0	0
Angophora_costata	Myrtaceae	0	1	0	0	0	0
Angophora_floribunda	Myrtaceae	0	1	0	0	0	0
Angophora_leiocarpa	Myrtaceae	0	1	0	0	0	0
Angophora_subvelutina	Myrtaceae	0	1	0	0	0	0
Angostura_toxicaria	Rutaceae	1	0	0	0	0	0
Angostura_ucayalina	Rutaceae	1	0	0	0	0	0
Angylocalyx_braunii	Leguminosae	1	0	0	0	0	0
Angylocalyx_oligophyllus	Leguminosae	1	0	0	0	0	0
Angylocalyx_pynaertii	Leguminosae	1	0	0	0	0	0
Angylocalyx_talbotii	Leguminosae	1	0	0	0	0	0
Aniba_bracteata	Lauraceae	1	0	0	0	0	0
Aniba_burchellii	Lauraceae	1	0	0	0	0	0
Aniba_canelilla	Lauraceae	1	0	0	0	0	0
Aniba_cicatricosa	Lauraceae	1	0	0	0	0	0
Aniba_citrifolia	Lauraceae	1	0	0	0	0	0
Aniba_coto	Lauraceae	1	0	0	0	0	0
Aniba_cylindriflora	Lauraceae	1	0	0	0	0	0
Aniba_duckei	Lauraceae	1	0	0	0	0	0
Aniba_excelsa	Lauraceae	1	0	0	0	0	0
Aniba_ferrea	Lauraceae	1	0	0	0	0	0
Aniba_firmula	Lauraceae	1	0	0	0	0	0
Aniba_guianensis	Lauraceae	1	0	0	0	0	0
Aniba_hostmanniana	Lauraceae	1	0	0	0	0	0
Aniba_hypoglauca	Lauraceae	1	0	0	0	0	0
Aniba_intermedia	Lauraceae	1	0	0	0	0	0
Aniba_kappleri	Lauraceae	1	0	0	0	0	0
Aniba_muca	Lauraceae	1	0	0	0	0	0
Aniba_murcana	Lauraceae	1	0	0	0	0	0
Aniba_panurensis	Lauraceae	1	0	0	0	0	0
Aniba_parviflora	Lauraceae	1	0	0	0	0	0
Aniba_perutilis	Lauraceae	1	0	0	0	0	0
Aniba_puchury_minor	Lauraceae	1	0	0	0	0	0
Aniba_rigens	Lauraceae	1	0	0	0	0	0
Aniba_riparia	Lauraceae	1	0	0	0	0	0
Aniba_robusta	Lauraceae	1	0	0	0	0	0
Aniba_rosaeodora	Lauraceae	1	0	0	0	0	0
Aniba_taubertiana	Lauraceae	1	0	0	0	0	0
Aniba_terminalis	Lauraceae	1	0	0	0	0	0
Aniba_venezuelana	Lauraceae	1	0	0	0	0	0
Aniba_williamsii	Lauraceae	1	0	0	0	0	0
Anickia_atrocianens	NA	0	0	0	0	0	0.5
Anisophyllea_anisophylla	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_beccariana	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_corneri	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_fallax	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_ferruginea	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_laurina	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_manausensis	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_polyneura	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_purpurascens	Anisophylleaceae	1	0	0	0	0	0
Anisophyllea_sororia	Anisophylleaceae	1	0	0	0	0	0
Anisoptera_costata	Dipterocarpaceae	0	1	0	0	0	0
Anisoptera_curtisii	Dipterocarpaceae	0	1	0	0	0	0
Anisoptera_laevis	Dipterocarpaceae	0	1	0	0	0	0
Anisoptera_Robusta	Dipterocarpaceae	0	1	0	0	0	0
Anisoptera_scaphula	Dipterocarpaceae	0	1	0	0	0	0
Anisoptera_thurifera	Dipterocarpaceae	0	1	0	0	0	0
Anneslea_fragrans	Pentaphylacaceae	1	0	0	0	0	0
Annickia_affinis	Annonaceae	1	0	0	0	0	0
Annickia_chlorantha	Annonaceae	1	0	0	0	0	0
Annickia_polycarpa	Annonaceae	1	0	0	0	0	0
Annona_acutiflora	Annonaceae	1	0	0	0	0	0
Annona_amazonica	Annonaceae	1	0	0	0	0	0
Annona_ambotay	Annonaceae	1	0	0	0	0	0
Annona_cacans	Annonaceae	1	0	0	0	0	0
Annona_cheirimola	Annonaceae	1	0	0	0	0	0
Annona_cuspidata	Annonaceae	1	0	0	0	0	0
Annona_dolabripetala	Annonaceae	1	0	0	0	0	0
Annona_dolichopetala	Annonaceae	1	0	0	0	0	0
Annona_duckei	Annonaceae	1	0	0	0	0	0
Annona_emarginata	Annonaceae	1	0	0	0	0	0
Annona_exsucca	Annonaceae	1	0	0	0	0	0
Annona_foetida	Annonaceae	1	0	0	0	0	0
Annona_glabra	Annonaceae	1	0	0	0	0	0
