allmb_name	gbif_species_key	num_occurrences	myco_state
Platanus_occidentalis	3152820	7665	arbuscular
Meliosma_myriantha	7269664	2575	arbuscular
Nelumbo_nucifera	2882449	1655	neither
Hypecoum_pendulum	2888559	2383	neither
Corydalis_solida	5334208	26474	neither
Corydalis_caucasica	7439301	104	neither
Corydalis_alpestris	5531590	111	arbuscular
Fumaria_officinalis	5334217	98833	neither
Bocconia_frutescens	2888374	3535	neither
Macleaya_cordata	5334194	2098	arbuscular
Chelidonium_majus	5334186	144769	neither
Papaver_somniferum	2888439	30575	neither
Argemone_mexicana	2888485	4468	arbuscular
Stauntonia_hexaphylla	4191611	1433	arbuscular
Cissampelos_pareira	3033937	6523	arbuscular
Trollius_europaeus	3033289	84613	arbuscular
Helleborus_foetidus	6375040	64386	arbuscular
Anemone_nemorosa	3033263	274004	arbuscular
Pulsatilla_pratensis	7277878	6569	arbuscular
Pulsatilla_vulgaris	3033621	40785	neither
Pulsatilla_aurea	3929714	78	arbuscular
Clematis_alpina	3033599	9192	arbuscular
Batrachium_foeniculaceum	3033382	25922	neither
Ranunculus_eschscholtzii	3033370	2211	arbuscular
Ranunculus_adoneus	3033375	386	arbuscular
Ranunculus_sulphureus	8312717	2142	neither
Ranunculus_polyrhizos	3928599	94	arbuscular
Ranunculus_pygmaeus	3033446	6193	arbuscular
Ranunculus_circinatus	3033382	25922	neither
Ranunculus_aquatilis	3033464	40730	arbuscular
Ranunculus_fluitans	7277865	9323	neither
Ranunculus_hyperboreus	3033354	4774	neither
Ranunculus_biternatus	3923443	409	arbuscular
Ranunculus_acris	3033363	592789	arbuscular
Ranunculus_glacialis	3033461	11950	neither
Ranunculus_oreophilus	3922862	1756	arbuscular
Ranunculus_abchasicus	3920777	3	arbuscular
Ranunculus_crassifolius	3920776	18	arbuscular
Ranunculus_czimganicus	3931148	7	arbuscular
Ranunculus_distans	3930479	78	arbuscular
Ranunculus_lojkae	3923805	22	arbuscular
Ranunculus_osseticus	7611568	247	arbuscular
Ranunculus_platyspermus	8251791	36	arbuscular
Ranunculus_sewerzowii	7842214	54	arbuscular
Ranunculus_turkestanicus	3922124	20	arbuscular
Myosurus_minimus	3033605	26580	arbuscular
Oxygraphis_glacialis	3033368	383	neither
Halerpestes_cymbalaria	3033443	5015	arbuscular
Consolida_regalis	8176367	18214	arbuscular
Delphinium_oreophilum	7277936	44	neither
Delphinium_elatum	3033757	2502	arbuscular
Delphinium_caucasicum	3922352	51	arbuscular
Delphinium_pyramidatum	3928197	8	arbuscular
Aconitum_septentrionale	6374443	14670	arbuscular
Aconitum_nasutum_var._pubiceps	8374550	16	neither
Aconitum_delphiniifolium	8866316	820	arbuscular
Aconitum_confertiflorum	7277475	48	arbuscular
Thalictrum_minus	3033129	41725	arbuscular
Podophyllum_peltatum	3033839	11190	arbuscular
Gymnospermium_albertii	3981751	46	arbuscular
Berberis_aquifolium	3033868	24339	arbuscular
Berberis_japonica	9571344	536	arbuscular
Berberis_darwinii	3033905	1567	neither
Berberis_microphylla	7300375	834	arbuscular
Berberis_canadensis	3033895	583	arbuscular
Berberis_vulgaris	3033894	61364	arbuscular
Berberis_amurensis	7300239	1632	neither
Berberis_heteropoda	3980845	154	arbuscular
Berberis_thunbergii	3033896	11296	arbuscular
Berberis_glaucocarpa	3981472	360	arbuscular
Berberis_sibirica	7508354	323	arbuscular
Berberis_virgetorum	3982188	94	arbuscular
Ceratophyllum_demersum	2882398	75964	neither
Palisota_hirsuta	2763821	1213	neither
Amischotolype_hispida	2764969	503	arbuscular
Tradescantia_zebrina	2765359	1835	neither
Heliconia_psittacorum	2760669	2784	arbuscular
Monotagma_plurispicatum	2762314	1112	arbuscular
Stromanthe_porteana	2761299	637	arbuscular
Saranthe_composita	2762120	85	neither
Haumania_danckelmaniana	2762194	389	arbuscular
Costus_scaber	2756885	2725	arbuscular
Musa_acuminata_subsp._errans	2762680	2788	arbuscular
Oenocarpus_bataua	2735462	53097	arbuscular
Eleusine_indica	2705953	24951	arbuscular
Bouteloua_curtipendula	5289861	8702	arbuscular
Tridens_flavus	5289648	3891	arbuscular
Cleistogenes_squarrosa	2706207	310	neither
Cleistogenes_songorica	4119133	47	arbuscular
Sporobolus_michauxianus	9592414	3615	arbuscular
Sporobolus_anglicus	9398259	21745	neither
Sporobolus_rigidus	9278137	1334	arbuscular
Sporobolus_cryptandrus	2704769	4711	arbuscular
Sporobolus_africanus	4152259	9753	arbuscular
Sporobolus_fimbriatus	2704773	1441	arbuscular
Sporobolus_cynosuroides	9531396	790	arbuscular
Sporobolus_hookerianus	9537575	668	arbuscular
Zoysia_matrella	2704740	1332	arbuscular
Eragrostis_pilosa	2705400	15891	arbuscular
Eragrostis_superba	2705445	1972	arbuscular
Eragrostis_poaeoides			neither
Pogonarthria_squarrosa	4105701	1489	arbuscular
Uniola_paniculata	2702847	901	arbuscular
Enneapogon_polyphyllus	4152243	4986	arbuscular
Triraphis_mollis	7361239	2862	arbuscular
Centropodia_glauca	5680035	289	arbuscular
Rytidosperma_setifolium	4135675	2270	arbuscular
Schismus_barbatus	2704341	9263	neither
Danthonia_decumbens	2703250	142978	arbuscular
Cortaderia_selloana	2704523	10107	arbuscular
Chionochloa_rigida	4148765	1310	arbuscular
Phragmites_vulgaris	5290149	519311	arbuscular
Setaria_glauca	5828197	65507	arbuscular
Echinochloa_crus-galli	2702808	113034	neither
Echinochloa_frumentacea	2702822	1505	arbuscular
Alloteropsis_semialata	4109235	5768	arbuscular
Oplismenus_burmannii	2705738	5716	arbuscular
Dichanthelium_acuminatum	7985821	19102	arbuscular
Sacciolepis_indica	2703626	5509	arbuscular
Digitaria_violascens	5289995	4889	arbuscular
Digitaria_longiflora	5289974	3835	neither
Digitaria_ischaemum	5290003	24003	arbuscular
Digitaria_sanguinalis	5289972	61875	arbuscular
Digitaria_didactyla	5289960	952	neither
Zea_mays	5290052	237750	arbuscular
Gynerium_sagittatum	5289743	1155	arbuscular
Lophatherum_gracile	4129475	2406	arbuscular
Aristida_adscensionis	2706277	14239	arbuscular
Aristida_stricta_var._stricta	2706263	511	neither
Aristida_contorta	4128741	5578	arbuscular
Aristida_holathera_var._holathera	4126814	7665	neither
Stipagrostis_pennata	4130370	188	neither
Stipagrostis_uniplumis_var._uniplumis	4130126	2046	arbuscular
Stipagrostis_obtusa	4130430	1464	arbuscular
Festuca_filiformis	2705011	48598	arbuscular
Festuca_hyperborea	2704971	316	neither
Festuca_bromoides	5289598	34748	arbuscular
Festuca_baffinensis	2704993	1204	arbuscular
Festuca_quadriflora	4116348	11938	arbuscular
Festuca_glauca	2705031	1067	arbuscular
Festuca_arundinacea_subsp._arundinacea	5289769	192246	arbuscular
Festuca_argentina	4128724	151	arbuscular
Festuca_contracta	4126093	373	neither
Festuca_arizonica	2704972	608	arbuscular
Festuca_heterophylla_subsp._heterophylla	2704987	27310	arbuscular
Festuca_juncifolia	4122081	769	arbuscular
Festuca_pallens_subsp._pallens	4118209	3271	arbuscular
Festuca_brigantina	4127331	169	arbuscular
Festuca_caucasica	4126722	34	arbuscular
Festuca_oreophila	4119034	46	arbuscular
Festuca_sibirica	4113974	126	arbuscular
Festuca_brachyphylla_subsp._brachyphylla	2704975	3865	arbuscular
Lolium_perenne	2706241	482461	arbuscular
Catapodium_rigidum	2705228	35797	arbuscular
Cutandia_memphitica	2706169	754	neither
Parapholis_incurva	5290069	8748	arbuscular
Cynosurus_cristatus	2704395	214581	arbuscular
Lamarckia_aurea	5289762	8686	arbuscular
Helictochloa_pratensis	6559939	45764	arbuscular
Avenella_flexuosa	4149465	435076	neither
Deschampsia_cespitosa_subsp._borealis	8059811	446115	neither
Deschampsia_chapmanii	5827799	203	arbuscular
Holcus_mollis	2706163	214246	arbuscular
Echinaria_capitata	5674620	5184	arbuscular
Alopecurus_aequalis	5290083	42569	neither
Alopecurus_geniculatus	5290090	177126	arbuscular
Alopecurus_magellanicus	4107552	3631	neither
Alopecurus_pratensis	5290081	278888	arbuscular
Alopecurus_glacialis	4107964	73	neither
Alopecurus_vaginatus	5671926	266	neither
Alopecurus_arundinaceus	5290087	6653	arbuscular
Alopecurus_myosuroides	5290097	51234	arbuscular
Apera_spica-venti	5289642	68145	neither
Beckmannia_syzigachne	5290059	4034	arbuscular
Arctophila_fulva	5290140	2412	neither
Phleum_alpinum	8952395	43247	arbuscular
Phleum_arenarium	2706011	18539	neither
Phleum_montanum	4139446	316	arbuscular
Phleum_hirsutum	4139625	3631	arbuscular
Poa_colensoi	4137991	5849	arbuscular
Poa_litorosa	4118493	98	neither
Poa_stuckertii	4109980	97	arbuscular
Poa_bulbosa_subsp._bulbosa	8086756	44964	arbuscular
Poa_acroleuca	4130070	2492	arbuscular
Poa_iberica	4120503	41	arbuscular
Poa_diaphora	2704497	443	arbuscular
Poa_kerguelensis	4119710	130	arbuscular
Poa_cita	4137852	846	arbuscular
Poa_stiriaca	4110126	284	neither
Poa_foliosa	4146720	313	neither
Poa_bactriana	4127638	76	arbuscular
Poa_caucasica	4118101	17	arbuscular
Poa_lanuginosa	4119071	473	arbuscular
Poa_bucharica	4136308	45	arbuscular
Poa_arctica_subsp._arctica	2704207	8187	neither
Poa_glauca_subsp._glauca	2704218	18645	arbuscular
Poa_versicolor	4107404	843	arbuscular
Poa_sibirica_subsp._sibirica	4110955	406	neither
Milium_vernale	2706195	2390	arbuscular
Avenula_pubescens	2703793	94459	arbuscular
Puccinellia_maritima	2704687	39669	neither
Puccinellia_nuttalliana	2704691	1696	arbuscular
Puccinellia_macquariensis	4147702	134	arbuscular
Puccinellia_subspicata	4146480	18	arbuscular
Puccinellia_tenuissima	4146328	42	arbuscular
Puccinellia_gigantea	4148420	169	neither
Puccinellia_limosa	7352258	3	arbuscular
Catabrosa_aquatica	2705315	19547	neither
Hyalopoa_pontica	4110994	31	neither
Colpodium_versicolor	4113126	81	neither
Agrostis_gigantea	2706541	81480	arbuscular
Ammophila_breviligulata	5289843	1538	arbuscular
x_Calammophila_baltica	4106313	1986	neither
Calamagrostis_stricta_subsp._inexpansa	2704899	11199	arbuscular
Calamagrostis_canescens	4108861	100141	neither
Calamagrostis_canadensis	2704895	9456	arbuscular
Calamagrostis_arundinacea	4109084	60578	arbuscular
Calamagrostis_purpurea	4107931	59415	neither
Calamagrostis_pseudophragmites	4108217	3934	arbuscular
Calamagrostis_villosa	4106690	7701	arbuscular
Calamagrostis_varia	4106903	24111	arbuscular
Calamagrostis_obtusata	4151520	206	neither
Chascolytrum_subaristatum	4149785	3884	arbuscular
Briza_maxima	2702792	35529	arbuscular
Anthoxanthum_monticola_subsp._alpinum	4133679	4594	neither
Anthoxanthum_arcticum	2703334	431	arbuscular
Anthoxanthum_australe	4134120	3848	arbuscular
Phalaris_aquatica	5289746	27057	arbuscular
Koeleria_macrantha	2705914	40039	arbuscular
Koeleria_lobata			neither
Koeleria_eriostachya	4151043	320	neither
Koeleria_vurilochensis	4145078	50	neither
Koeleria_luerssenii	4137272	59	neither
Gaudinia_fragilis	5290242	16478	arbuscular
Rostraria_cristata	5289906	17407	arbuscular
Trisetum_flavescens	2704389	132317	arbuscular
Helictotrichon_desertorum_subsp._altaicum	4153075	354	arbuscular
Avena_barbata	2705300	90152	arbuscular
Lagurus_ovatus	5290177	18380	arbuscular
Hordeum_vulgare_subsp._vulgare	2706056	296182	arbuscular
Elymus_repens	5290299	377735	arbuscular
Leymus_condensatus	2706370	1491	arbuscular
Leymus_lanatus	4130278	47	neither
Aegilops_crassa	9198426	897	arbuscular
Aegilops_cylindrica	5289783	7952	neither
Aegilops_tauschii	5289779	5491	arbuscular
Aegilops_speltoides	5289790	3207	arbuscular
Triticum_spelta	7795888	521316	arbuscular
Thinopyrum_pungens	5289896	9201	neither
Elymus_elongatus	4125808	5244	arbuscular
Elymus_fibrosus	4110465	684	arbuscular
Elymus_kronokensis	5290298	1861	arbuscular
Bromus_erectus	7647071	196211	arbuscular
Bromus_catharticus	2703723	24617	arbuscular
Bromus_riparius	4109815	843	arbuscular
Bromus_lanceolatus	2703733	4395	arbuscular
Bromus_sewerzowii	4932851	48	neither
Bromus_paulsenii	4122762	49	arbuscular
Bromus_variegatus	4128046	287	arbuscular
Bromus_benekenii	4144085	19594	arbuscular
Brachypodium_sylvaticum	5290146	235440	arbuscular
Melica_ciliata	2703124	33667	arbuscular
Glyceria_striata	2705503	9591	arbuscular
Glyceria_notata	4105780	34602	neither
Glyceria_acutiflora	2705501	1160	neither
Glyceria_tonglensis	4105138	91	neither
Pleuropogon_sabinei	2704806	416	neither
Oloptum_miliaceum	4141737	32513	arbuscular
Nardus_stricta	2702717	209441	arbuscular
Dendrocalamus_giganteus	4145704	269	arbuscular
Gigantochloa_verticillata	2703311	234	neither
Bambusa_multiplex	2705757	938	arbuscular
Cephalostachyum_pergracile	4123063	191	arbuscular
Nastus_productus	5679435	160	arbuscular
Guadua_angustifolia	4155017	2493	arbuscular
Raddiella_esenbeckii	4144842	631	arbuscular
Phyllostachys_bambusoides	5677245	2419	neither
Oldeania_alpina	9550588	326	arbuscular
Sasa_veitchii	4128359	1061	arbuscular
Microlaena_stipoides	2702866	53493	arbuscular
Flagellaria_indica	5287564	5675	arbuscular
Lyginia_barbata	2731697	318	arbuscular
Carex_umbrosa_subsp._sabynensis	2729177	10910	neither
Carex_rostrata	2726725	181086	neither
Carex_lupulina	2727232	5407	neither
Carex_lurida	2722529	6736	arbuscular
Carex_rhynchophysa	9094683	2035	neither
Carex_riparia	2718117	68818	neither
Carex_pseudocyperus	2722760	55305	neither
Carex_montana	2724108	39018	neither
Carex_acuta	2722833	112204	neither
Carex_aquatilis	2724150	35480	neither
Carex_nigra	2724925	297086	arbuscular
Carex_bigelowii	2722383	26039	neither
Carex_limosa	2725881	56908	neither
Carex_podocarpa	2722558	1472	neither
Carex_pensylvanica	2724855	4422	arbuscular
Carex_pilulifera	2726614	148587	neither
Carex_capillaris	2729936	30873	neither
Carex_baccans	2727853	1056	arbuscular
Carex_halleriana	2723055	42644	neither
Carex_atrata	8657424	15767	neither
Carex_ferruginea	2724481	13126	neither
Carex_sylvatica	2722602	158961	neither
Carex_sempervirens	2722326	46055	arbuscular
Carex_blanda	2728993	6587	arbuscular
Carex_vaginata	2725816	49072	neither
Carex_acutiformis	2723099	122087	neither
Carex_fuliginosa	2727265	4740	neither
Carex_speciosa	2723697	227	arbuscular
Carex_caryophyllea	2727655	80464	neither
Carex_pendula	2722051	49845	neither
Carex_bostrychostigma	2725599	721	neither
Carex_lachenalii	2724584	13743	neither
Carex_canescens	2722942	120461	neither
Carex_brunnescens	2728226	39353	arbuscular
Carex_elongata	2723188	40864	neither
Carex_ursina	2727417	641	neither
Carex_dioica	2728870	42780	neither
Carex_maritima	2726673	9554	neither
Carex_cristatella	2725051	2630	arbuscular
Carex_enervis	2729929	146	neither
Carex_vulpinoidea	2728060	10330	arbuscular
Carex_cephalophora	2724783	3817	arbuscular
Carex_stipata	2725605	7370	arbuscular
Carex_spicata	2722210	50040	neither
Carex_divulsa	2722914	28442	arbuscular
Carex_otrubae	2723259	42679	neither
Carex_paniculata	2723371	72607	neither
Carex_chordorrhiza	2728174	32277	neither
Carex_echinata	2726894	139021	neither
Carex_pulicaris	2726956	45526	neither
Carex_pauciflora	2727907	41929	neither
Carex_bicknellii	2725637	1193	arbuscular
Carex_brevior	2722447	3650	arbuscular
Carex_scoparia_var._scoparia	2726539	4897	neither
Carex_pyrenaica	2723403	2672	neither
Carex_lepidocarpa_subsp._nevadensis	2725388	27904	neither
Carex_leporina	8285827	145081	arbuscular
Carex_mollissima	2725139	86	neither
Carex_alba	2725766	13097	neither
Carex_praecox	2724120	6303	neither
Carex_melanostachya	2723271	2019	neither
Carex_humilis	2723953	32417	neither
Carex_sterilis	2726068	1643	neither
Carex_macloviana	2724790	3415	neither
Carex_ericetorum	2729081	13457	neither
Carex_digitata	2727038	75282	neither
Carex_wahuensis_subsp._robusta	2727366	1432	neither
Carex_planostachys	2724023	443	neither
Carex_trifida	2726117	199	neither
Carex_sprengelii	2712223	2343	neither
Carex_granularis	2726814	4038	arbuscular
Carex_pilosa	2727195	4083	neither
Carex_tenera_var._tenera	2728212	2433	neither
Carex_supina_var._spaniocarpa	2724323	1573	neither
Carex_fuscula_subsp._fuscula	2724635	447	arbuscular
Carex_diluta	2729063	744	neither
Carex_orbicularis	2723722	653	neither
Carex_ebenea	2727361	739	neither
Carex_brizoides	2721983	50057	neither
Carex_davalliana	2728143	28972	arbuscular
Carex_vulpina	2728514	14980	neither
Carex_gravida	2726524	2076	arbuscular
Carex_gayana	2722462	212	neither
Carex_cespitosa	2723925	18199	neither
Carex_stenophylla_subsp._stenophylloides	2726678	1560	neither
Carex_globularis	2724517	27417	neither
Carex_firma	2728572	5108	neither
Carex_annectens	2726643	2460	arbuscular
Carex_rosea	2727476	5579	arbuscular
Carex_trichocarpa	2726981	670	arbuscular
Carex_tribuloides_var._sangamonensis	2727891	4155	arbuscular
Carex_laxa	2725501	2188	neither
Carex_interior	2728807	3704	neither
Carex_cuprina			neither
Carex_duriuscula	2728038	1383	neither
Carex_utriculata	2726268	6708	neither
Carex_pseudofoetida	2729960	474	neither
Carex_boelckeiana	2728381	16	neither
Carex_pediformis	2726768	1818	neither
Carex_tetanica	2724881	1218	arbuscular
Carex_atropicta	2726872	109	neither
Carex_turkestanica	2726483	157	neither
Carex_atherodes	2725914	2616	neither
Carex_pellita	2725592	3282	neither
Carex_chillanensis	2729520	33	neither
Carex_crawei	2726358	752	arbuscular
Carex_lindleyana	2725021	28	arbuscular
Carex_meyenii	2722022	222	arbuscular
Carex_songorica	2725780	211	neither
Carex_medwedewii	2724919	1134	neither
Carex_filifolia_var._filifolia	2728129	1670	neither
Carex_buschiorum	2723953	32417	neither
Carex_goodenoughii	8054508	268	neither
Carex_oederi	7973697	64016	neither
Carex_polyphylla	3583930	998	neither
Carex_teneraeformis	3582811	22	neither
Carex_tripartita	2724584	13743	neither
Kobresia_simpliciuscula	2710391	5996	neither
Uncinia_uncinata	6334556	0	neither
Scirpus_atrovirens	2720120	3462	arbuscular
Scirpus_sylvaticus	2720080	166018	neither
Scirpus_cyperinus	2720171	6036	arbuscular
Eriophorum_latifolium	2730210	44748	neither
Scirpus_cespitosus			neither
Trichophorum_alpinum	2710560	35926	neither
Blysmus_compressus	2710650	15912	neither
Blysmopsis_rufa	2710633	9492	arbuscular
Cyperus_luzulae	2714679	5519	neither
Cyperus_surinamensis	2715295	4009	arbuscular
Cyperus_fuscus	2716489	19706	neither
Cyperus_haspan	2715828	11742	neither
Cyperus_alternifolius	2714156	3101	neither
Cyperus_cuspidatus	2716516	1630	neither
Cyperus_strigosus	2716719	6377	arbuscular
Cyperus_odoratus	2715219	12875	arbuscular
Cyperus_articulatus	2713638	5078	arbuscular
Cyperus_esculentus	2716226	14875	neither
Cyperus_polystachyos	2730407	11865	arbuscular
Cyperus_capitatus	2714938	3030	neither
Cyperus_ligularis	2715068	4280	arbuscular
Cyperus_laevigatus	2713559	5664	arbuscular
Cyperus_iria	2715729	8807	arbuscular
Cyperus_microiria	2715429	2448	neither
Cyperus_exaltatus	2715206	2488	neither
Cyperus_glomeratus	2715054	1039	neither
Cyperus_pygmaeus			arbuscular
Cyperus_nutans	2713473	669	arbuscular
Cyperus_arenarius	2714009	119	arbuscular
Cyperus_distans	2713460	4427	arbuscular
Cyperus_meyenianus	2714897	763	arbuscular
Cyperus_javanicus	2713705	2850	neither
Cyperus_decompositus	2710164	495	neither
Cyperus_niveus	2716380	2014	arbuscular
Cyperus_dubius	2714915	1536	neither
Cyperus_pohlii	2713953	503	neither
Cyperus_bulbosus	2715129	1148	neither
Cyperus_paniceus	2714129	175	arbuscular
Pycreus_flavescens	2730906	7354	arbuscular
Pycreus_puncticulatus	2715643	31	neither
Pycreus_pumilus	9029568	133	arbuscular
Kyllinga_nemoralis	9196455	117	neither
Lipocarpha_mexicana	9267096	103	arbuscular
Isolepis_aucklandica	2713042	1269	neither
Ficinia_nodosa	2711622	8994	arbuscular
Scirpoides_holoschoenus	2718201	20663	neither
Schoenoplectiella_juncoides	2710716	2940	neither
Schoenoplectiella_senegalensis	2710700	584	neither
Schoenoplectiella_supina	2710765	1706	arbuscular
Schoenoplectus_lacustris	2710941	71066	neither
Schoenoplectus_pungens_var._pungens	2711190	7746	arbuscular
Schoenoplectus_acutus_var._occidentalis	2710926	3416	arbuscular
Actinoscirpus_grossus	2710499	590	neither
Bolboschoenus_fluviatilis	7953794	2544	arbuscular
Fuirena_ciliaris	2719118	2956	neither
Eleocharis_palustris	2717002	177465	arbuscular
Eleocharis_erythropoda	2717342	3193	neither
Eleocharis_acuta	2716961	11168	arbuscular
Eleocharis_uniglumis	2717910	37441	neither
Eleocharis_dulcis	2717712	2917	arbuscular
Eleocharis_acutangula_cf._subsp._neotropica_CEH-2009	2716800	1676	arbuscular
Eleocharis_macrostachya	2716792	3060	neither
Eleocharis_tenuis_var._pseudoptera	2717809	1575	neither
Eleocharis_pachycarpa	2717256	192	neither
Eleocharis_tenuissima	2717077	1317	neither
Fimbristylis_dichotoma	2708808	27254	neither
Fimbristylis_miliacea	2709171	4373	arbuscular
Fimbristylis_schoenoides	2708724	916	neither
Fimbristylis_eragrostis	2709044	280	arbuscular
Fimbristylis_trachycarya	2708586	105	neither
Fimbristylis_falcata	2708500	133	arbuscular
Bulbostylis_densa	5292267	2256	arbuscular
Bulbostylis_paradoxa	5292296	1085	arbuscular
Bulbostylis_conifera	5292482	812	arbuscular
Bulbostylis_capillaris	7771445	1131	neither
Rhynchospora_alba	2721119	51631	neither
Rhynchospora_cephalotes	2721655	3239	arbuscular
Rhynchospora_pubera	2721237	955	arbuscular
Rhynchospora_barbata	2721830	2421	arbuscular
Rhynchospora_corymbosa	2721495	6209	arbuscular
Rhynchospora_brasiliensis	2720768	313	arbuscular
Lagenocarpus_guianensis	5292972	338	arbuscular
Tetraria_capillaris	2718441	3060	arbuscular
Gahnia_vitiensis	2710092	68	arbuscular
Mesomelaena_pseudostygia	5291372	234	neither
Oreobolus_furcatus	2711912	203	arbuscular
Machaerina_mariscoides	5291112	427	arbuscular
Machaerina_angustifolia	5291145	273	neither
Lepidosperma_lineare	2731147	133	arbuscular
Caustis_dioica	2718179	419	neither
Caustis_flexuosa	2718189	5495	arbuscular
Cladium_jamaicense	2731327	26123	arbuscular
Cyathochaeta_avenacea	2711973	297	neither
Scleria_gaertneri	6311944	4725	arbuscular
Hypolytrum_pulchrum	2709339	506	arbuscular
Mariscus_cyperinus	2715877	1312	neither
Juncus_arcticus_subsp._arcticus	2701151	7828	neither
Juncus_balticus	2702048	14926	arbuscular
Juncus_conglomeratus	2701418	180361	neither
Juncus_acutiflorus	2701571	143741	neither
Juncus_nodosus	2701592	3525	arbuscular
Juncus_parryi	2701746	1050	neither
Juncus_biglumis	2701896	10524	neither
Juncus_ensifolius	2701612	2857	neither
Juncus_torreyi	2701550	3870	arbuscular
Juncus_roemerianus	2701817	466	arbuscular
Juncus_planifolius	2701447	5200	arbuscular
Juncus_scheuchzerioides	2701184	636	neither
Luzula_nivea	2700768	21711	neither
Luzula_sudetica	2700802	19780	neither
Luzula_luzuloides	2700874	46444	neither
Luzula_pallescens	2700640	12441	neither
Luzula_hawaiiensis_var._hawaiiensis	2701026	381	arbuscular
Luzula_crinita	2700779	632	neither
Luzula_alpinopilosa	2700948	6350	neither
Luzula_spadicea_ex	2700948	6350	neither
Luzula_multiflora	2700934	207401	neither
Aechmea_stelligera	2698220	64	neither
Ananas_comosus	5288819	11235	arbuscular
Fernseea_itatiaiae	2693674	106	arbuscular
Deuterocohnia_longipetala	2699405	301	neither
Hechtia_podantha	2698721	497	arbuscular
Vriesea_limae	5289018	18	arbuscular
Sparganium_natans	2702384	29726	neither
Sparganium_eurycarpum	2702394	2597	arbuscular
Molineria_capitulata	5325471	878	arbuscular
Iris_foetidissima	5298765	19236	arbuscular
Aloe_arborescens	2777537	1130	arbuscular
Asphodelus_aestivus	2778509	4024	neither
Asphodelus_fistulosus	2778437	28984	arbuscular
Dianella_ensifolia	8365251	2494	arbuscular
Narcissus_pseudonarcissus	2858244	39195	arbuscular
Pancratium_maritimum	2853283	6169	neither
Galanthus_nivalis	2855356	55821	arbuscular
Scadoxus_multiflorus	2860677	1659	arbuscular
Crinum_asiaticum	2853796	1595	arbuscular
Allium_saxatile	2855937	382	arbuscular
Allium_strictum	2856145	1300	arbuscular
Allium_pallasii	2855934	164	neither
Allium_carolinianum	8410853	221	arbuscular
Allium_fistulosum	2856504	2420	arbuscular
Allium_tenuissimum	2855828	610	arbuscular
Allium_triquetrum	2856457	7836	arbuscular
Allium_stellatum	2856866	1079	arbuscular
Allium_vineale	7792960	83973	arbuscular
Allium_schoenoprasum_subsp._latiorifolium	2855860	34753	arbuscular
Allium_victorialis_var._platyphyllum	2857267	398	arbuscular
Allium_atrosanguineum_var._fedtschenkoanum	2855771	374	arbuscular
Allium_jodanthum	2857224	138	arbuscular
Allium_fetisowii	2857062	66	arbuscular
Allium_caspium_subsp._caspium	2857890	106	arbuscular
Allium_ampeloprasum_var._holmense	2856037	12163	arbuscular
Allium_ursinum_subsp._ucrainicum	2857601	69811	arbuscular
Allium_paniculatum	2856288	7128	arbuscular
Allium_albidum			arbuscular
Allium_cepa_var._aggregatum	2857697	17643	arbuscular
Allium_schubertii	2857583	157	arbuscular
Allium_decipiens	4928333	136	arbuscular
Allium_canadense_var._canadense	2855611	4607	arbuscular
Allium_sativum_f._pekinense	2856681	10283	arbuscular
Allium_sabulosum	2857279	49	arbuscular
Allium_pseudostrictum	2856185	20	arbuscular
Allium_borszczowii	2856046	58	arbuscular
Allium_scorodoprasum_var._viviparum	2856681	10283	arbuscular
Nothoscordum_gracile	2855519	1560	arbuscular
Hyacinthoides_non-scripta	5304283	105438	arbuscular
Loncomelos_pyrenaicum	2772902	21724	arbuscular
Ornithogalum_balansae	2773439	87	neither
Prospero_autumnale	2767189	12409	arbuscular
Triteleia_laxa	5304187	2662	arbuscular
Agave_americana	2767031	11047	arbuscular
Cordyline_fruticosa	2766278	2578	arbuscular
Aspidistra_elatior	2769937	374	arbuscular
Polygonatum_verticillatum	2770004	50422	neither
Polygonatum_sewerzowii	2770197	87	arbuscular
Maianthemum_racemosum	2769457	12490	arbuscular
Ruscus_aculeatus	2769766	63669	arbuscular
Asparagus_officinalis	2768885	53875	arbuscular
Chrysodracon_hawaiiensis	5304685	114	arbuscular
Gymnadenia_conopsea_subsp._conopsea	7845022	122265	neither
Dactylorhiza_maculata	8179794	141100	neither
Dactylorhiza_sambucina	8231647	24685	ecto
Ophrys_apifera	2792998	52741	neither
Neotinea_maculata	2812458	4398	neither
Goodyera_repens	2840931	51055	neither
Ticorea_tubiflora	3835658	197	arbuscular
Ionopsis_utricularioides	5321877	921	neither
Tolumnia_variegata	5306913	578	neither
Stanhopea_tigrina	2801625	142	neither
Vanda_brunnea	2783189	34	arbuscular
Corallorhiza_trifida	2797313	29217	neither
Spathoglottis_plicata	2816456	1874	neither
Liparis_loeselii	5323092	15062	neither
Dienia_ophrydis	2813396	374	arbuscular
Arundina_graminifolia	2795522	1700	neither
Epipogium_aphyllum	2849252	4407	neither
Epipactis_helleborine	8998684	149755	ecto
Epipactis_palustris	5319226	58597	neither
Epipactis_microphylla	5318948	6809	ecto
Cephalanthera_damasonium	2795952	42837	ecto
Cephalanthera_longifolia	2795869	43078	neither
Cephalanthera_rubra	2795845	31585	both
Neottia_ovata	2816250	156282	neither
Vanilla_planifolia	2803398	1279	neither
Cypripedium_calceolus	2820517	18555	neither
Apostasia_odorata	2795473	66	arbuscular
Neuwiedia_veratrifolia	2837241	134	neither
Pseudorchis_albida_subsp._straminea	2787993	19016	neither
