allmb_name	gbif_species_key	num_occurrences	woody_state
Leucanthemopsis_alpina_subsp._tomentosa	3122039	13531	non-woody
Doronicum_pardalianches	3142951	10497	non-woody
Osteospermum_clandestinum	8154248	773	non-woody
Chrysanthemoides_monilifera	4252828	17909	ancestral
Calendula_arvensis	9182765	24318	non-woody
Dimorphotheca_pluvialis	5402363	822	non-woody
Senecio_californicus	3107836	487	non-woody
Senecio_spartioides	3107552	1205	ancestral
Senecio_eremophilus	3107007	1222	non-woody
Senecio_flaccidus	3108316	4526	non-woody
Senecio_filaginoides	3108649	638	derived
Senecio_chilensis	3107280	154	ancestral
Senecio_burchellii	3107727	796	derived
Senecio_madagascariensis	3107722	10418	derived
Senecio_inaequidens	3109086	79037	ancestral
Senecio_vulgaris	3108983	268442	non-woody
Senecio_smithii	3108356	276	non-woody
Senecio_viridis	8284870	150	derived
Senecio_comosus	3107537	339	non-woody
Senecio_triangularis	3108906	3128	non-woody
Senecio_seminiveus	4218530	86	derived
Senecio_arenarius	8317215	522	non-woody
Senecio_glastifolius	8419686	468	derived
Senecio_quadridentatus	3107663	16897	non-woody
Senecio_doronicum	3107708	16995	non-woody
Senecio_minimus	4933577	6354	non-woody
Senecio_pubiger	3106831	342	derived
Senecio_monroi	3138434	120	derived
Senecio_linifolius			derived
Senecio_pinifolius	8372099	314	derived
Senecio_integerrimus_var._exaltatus	3107969	3826	non-woody
Senecio_copeyensis	3092011	1056	non-woody
Senecio_anethifolius	8257024	355	derived
Senecio_corymbiferus	3108205	151	non-woody
Senecio_triqueter	3107342	57	derived
Senecio_poeppigii	7530528	8	ancestral
Senecio_sarracenicus	7903764	5380	non-woody
Senecio_serra	8158683	927	non-woody
Senecio_hydrophiloides	3108743	372	non-woody
Senecio_cambrensis	4240356	216	non-woody
Senecio_glossanthus	3108123	5257	non-woody
Senecio_linearifolius	3108807	9672	derived
Senecio_macrocarpus	3107323	401	non-woody
Senecio_aloides	3109024	58	derived
Senecio_crenatus	3108644	136	derived
Senecio_halimifolius	3107381	130	derived
Senecio_campanelliferus	4240344	3	derived
Senecio_rosmarinifolius	3106771	295	derived
Emilia_sonchifolia	7376217	6484	non-woody
Faujasia_squamosa	5400134	123	derived
Monticalia_vaccinioides	3111221	1514	derived
Jessea_multivenia	3119954	212	non-woody
Scrobicaria_ilicifolia	3087088	489	derived
Pentacalia_arborea	3111182	74	derived
Hubertia_riparia	5388600	14933	derived
Pericallis_cruenta	8303747	242	non-woody
Pericallis_aurita	3087459	94	derived
Adenostyles_alliariae	3133702	21987	non-woody
Lordhowea_insularis	5401102	103	derived
Dendrosenecio_kilimanjari_subsp._cottonii	3118072	102	derived
Jacobaea_vulgaris	5388602	209112	non-woody
Culcitium_canescens	3108405	425	non-woody
Dendrocacalia_crepidifolia	3096516	84	derived
Erechtites_hieraciifolius	4221994	8089	non-woody
Dendrophorbium_bomanii	3106963	106	derived
Packera_aurea	3114043	4201	non-woody
Kleinia_neriifolia	5405673	1453	derived
Phaneroglossa_bolusii	5400015	42	derived
Dauresia_alliariifolia	5399557	46	derived
Cacalia_hastata	3090393	1612	non-woody
Werneria_nubigena	5393322	805	non-woody
Lundinia_plumbea	5402472	160	derived
Jacmaia_incana	3095481	24	derived
Tephroseris_helenitis	3130936	7619	non-woody
Tetradymia_canescens	3119986	1878	ancestral
Tussilago_farfara	3149879	266621	non-woody
Blennosperma_nanum	3099000	602	non-woody
Brachyglottis_bellidioides	3138451	602	non-woody
Brachyglottis_repanda	3138474	5986	ancestral
Brachyglottis_revoluta	3138495	127	ancestral
Bedfordia_arborescens	5386071	5704	ancestral
Dolichoglottis_lyallii	3146138	488	non-woody
Euryops_virgineus	5394988	364	ancestral
Hypochaeris_radicata	3093702	376198	non-woody
Sonchus_asper	3105782	258525	non-woody
Sonchus_arvensis_subsp._arvensis	3105813	172284	non-woody
Sonchus_bipontini	7905048	133	non-woody
Sonchus_crassifolius	4250382	366	non-woody
Sonchus_canariensis	3105785	112	derived
Sonchus_maritimus	3105703	7167	non-woody
Sonchus_luxurians	3105728	138	non-woody
Sonchus_ortunoi	4249549	24	derived
Sonchus_palmensis	3105690	246	derived
Sonchus_brachyotus	3105742	514	non-woody
Sonchus_congestus	3105831	407	derived
Sonchus_brachylobus	7599625	65	derived
Sonchus_daltonii	3105677	21	derived
Sonchus_fauces-orci	3105696	42	derived
Sonchus_hierrensis	3105828	443	derived
Sonchus_fruticosus	3105692	152	derived
Sonchus_gandogeri	3105718	29	derived
Sonchus_pinnatifidus	7506059	124	derived
Sonchus_palustris	3105650	12997	non-woody
Sonchus_schweinfurthii	3105689	263	non-woody
Launaea_sarmentosa	3144718	464	non-woody
Launaea_lanifera	3144842	1122	derived
Launaea_rarifolia	3144823	449	non-woody
Launaea_cornuta	3144775	356	non-woody
Launaea_arborescens	3144854	2402	derived
Launaea_spinosa	3144859	122	derived
Reichardia_picroides	5385655	14814	non-woody
Aposeris_foetida	3094355	11538	non-woody
Lactuca_serriola	3140490	146759	non-woody
Pilosella_officinarum	7874303	332942	non-woody
Malacothrix_coulteri	5387205	411	non-woody
Malacothrix_glabrata	8653223	2050	non-woody
Malacothrix_saxatilis_var._saxatilis	5387204	1300	ancestral
Anisocoma_acaulis	3086761	618	non-woody
Atrichoseris_platyphylla	3149366	576	non-woody
Stephanomeria_pauciflora	3141076	2251	non-woody
Stephanomeria_guadalupensis	3141087	25	derived
Stephanomeria_lactucina	3141094	302	non-woody
Rafinesquia_californica	5385941	775	non-woody
Pleiacanthus_spinosus	3088912	552	derived
Munzothamnus_blairii	3144086	103	derived
Marshalljohnstonia_gypsophila	3090927	12	derived
Krigia_virginica	3132412	2554	non-woody
Microseris_lanceolata	5399445	7110	non-woody
Tolpis_succulenta	3097207	2684	derived
Tolpis_barbata	3097166	10422	non-woody
Tolpis_farinulosa	3097147	38	derived
Chlorocrepis_staticifolia	3097186	7422	non-woody
Arnoseris_minima	3087403	15059	non-woody
Cichorium_intybus	5392252	93265	non-woody
Cichorium_spinosum	5392268	240	ancestral
Tolpis_webbii	3097146	61	non-woody
Tragopogon_pratensis	5386897	144038	non-woody
Catananche_caerulea	3134867	17219	non-woody
Gundelia_tournefortii	3087520	1926	non-woody
Eremanthus_glomerulatus	3133638	889	ancestral
Lepidaploa_arborescens	3124662	452	ancestral
Lepidaploa_salzmannii	3124869	958	non-woody
Chrysolaena_flexuosa	3130610	1070	non-woody
Elephantopus_mollis	5395928	8024	non-woody
Piptocarpha_rotundifolia	5406635	1496	ancestral
Vernonia_baldwinii	5397742	2505	non-woody
Vernonia_robinsonii	5396803	28	non-woody
Vernonia_brachycalyx	8276090	204	ancestral
Vernonia_karaguensis	4254650	663	non-woody
Vernonia_subplumosa	5396930	10	non-woody
Vernonia_colorata	9176341	48	ancestral
Vernonia_verrucata	5397219	77	non-woody
Vernonia_garnieriana	5400061	297	ancestral
Vernonia_galamensis	5397194	1216	non-woody
Vernonia_aurantiaca	5400066	235	ancestral
Vernonia_natalensis	8546741	80	non-woody
Vernonia_deppeana	3124739	3552	non-woody
Vernonanthura_patens	3124739	3552	ancestral
Pseudelephantopus_spicatus	7521283	2958	non-woody
Ethulia_conyzoides	3091122	1870	non-woody
Erlangea_misera	3111643	283	non-woody
Orbivestus_cinerascens	3124901	435	ancestral
Brachythrix_glomerata	5400836	73	non-woody
Cyanthillium_cinereum	6445734	17477	non-woody
Gutenbergia_cordifolia	6063780	510	ancestral
Centauropsis_decaryi	3091980	21	derived
Hilliardiella_oligocephala	3124745	1030	non-woody
Pleurocarpaea_denticulata	3103496	300	non-woody
Gymnanthemum_amygdalinum	3130899	2323	ancestral
Baccharoides_adoensis	6064939	1047	non-woody
Chionopappus_benthamii	3089275	47	derived
Sinclairia_discolor	5389382	408	ancestral
Berkheya_zeyheri	3115183	564	non-woody
Berkheya_fruticosa	3115153	231	ancestral
Didelta_carnosa	5403772	556	non-woody
Didelta_spinosa	5403774	289	ancestral
Gazania_krebsiana	3112466	1861	non-woody
Gazania_schenckii	9591962	25	derived
Gazania_lichtensteinii	3112467	431	non-woody
Gazania_caespitosa	3112488	10	derived
Gazania_rigens_var._uniflora	3112455	1571	non-woody
Hirpicium_echinus	3114448	293	non-woody
Hirpicium_bechuanense	3114489	290	derived
Hirpicium_gorterioides	3114476	304	non-woody
Hirpicium_gazanioides	3114481	200	non-woody
Gorteria_alienata	9597549	280	derived
Arctotis_cuprea	8234487	123	derived
Arctotis_stoechadifolia	5406226	440	non-woody
Arctotis_scullyi	5406204	6	derived
Arctotis_venusta	5406166	384	non-woody
Arctotheca_calendula	3114986	19515	non-woody
Haplocarpha_scaposa	3134512	834	non-woody
Myripnois_dioica	3139347	129	ancestral
Centaurea_spinosa	3128393	258	derived
Centaurea_diffusa	3128962	2137	non-woody
Centaurea_maculosa			non-woody
Centaurea_stoebe	3127727	15010	non-woody
Centaurea_aziziana	3127586	20	non-woody
Centaurea_corymbosa	3128595	177	non-woody
Centaurea_paniculata	3127613	10887	non-woody
Centaurea_jacea	3128547	301293	non-woody
Centaurea_benedicta	3127691	4379	non-woody
Centaurea_macrocephala	3129064	370	non-woody
Centaurea_ptosimopappa	3127659	38	derived
Centaurea_calcitrapa	3128483	13546	non-woody
Centaurea_aspera	3128166	19714	non-woody
Centaurea_ornata	3128025	2658	non-woody
Centaurea_cyanus	3089561	73290	non-woody
Centaurea_dealbata			non-woody
Centaurea_triumfettii_subsp._lugdunensis	8097328	6233	non-woody
Centaurea_cheiranthifolia	5386002	302	non-woody
Centaurea_stenolepis	8305028	14894	non-woody
Centaurea_uniflora	3128948	6346	non-woody
Centaurea_bracteata			non-woody
Carthamus_lanatus	9051760	23580	non-woody
Phonus_arborescens	3138372	725	derived
Crupina_vulgaris	3149965	8986	non-woody
Rhaponticum_coniferum	3142200	16359	non-woody
Myopordon_persicum	3100676	29	derived
Oligochaeta_ramosa	9478654	115	non-woody
Centaurothamnus_maximus	3126503	34	derived
Klasea_leptoclada	4217452	40	derived
Klasea_quinquefolia	3091275	196	non-woody
Klasea_centauroides	7620266	376	non-woody
Klasea_flavescens_subsp._cichoracea	3091206	2096	non-woody
Serratula_tinctoria_subsp._seoanei	5388835	44927	non-woody
Cheirolophus_intybaceus_var._microcephalus	3097063	2166	derived
Plectocephalus_americanus	3128990	1896	non-woody
Centaurodendron_palmiforme	3098633	43	derived
Crupina_crupinastrum	3149958	3163	non-woody
Saussurea_alpina	5404542	31949	non-woody
Jurinea_kopetensis	5392578	3	derived
Jurinea_mollis	6444162	517	non-woody
Jurinea_cyanoides	5392633	1046	non-woody
Hemisteptia_lyrata	9506306	497	non-woody
Arctium_minus	5393103	116310	non-woody
Cousinia_stechmanniopsis	3102091	2	derived
Cousinia_stahliana	3102060	4	derived
Cousinia_brachyptera	3102676	34	non-woody
Cousinia_badghysi	4252941	0	derived
Cousinia_belangeri	3101813	27	non-woody
Cousinia_arida	3102538	6	derived
Cousinia_stocksii	3102023	21	derived
Cousinia_gigantolepis	3102639	2	non-woody
Cousinia_crassipes	3101803	0	derived
Cirsium_setosum	3113414	573171	non-woody
Ptilostemon_chamaepeuce	3096862	772	derived
Cynara_cardunculus	3112364	6968	non-woody
Galactites_tomentosus	3137579	15185	non-woody
Onopordum_acanthium	3094900	32164	non-woody
Xeranthemum_inapertum	3144041	7467	non-woody
Amphoricarpos_neumayerianus	3090715	10	derived
Staehelina_dubia	3112552	18165	derived
Cephalonoplos_segetum	3113414	573171	non-woody
Carlina_vulgaris	3105380	90144	non-woody
Carlina_falcata	3105401	32	derived
Carlina_acaulis	3105433	45614	non-woody
Carlina_corymbosa	3105391	7686	non-woody
Carlina_salicifolia	3105400	696	derived
Carlina_racemosa	3105381	1997	non-woody
Carlina_diae	3105428	30	derived
Carlina_canariensis	3105351	194	derived
Carlina_xeranthemoides	3105413	244	derived
Carlina_tragacanthifolia	3105447	86	derived
Atractylis_cancellata	5398279	6167	non-woody
Atractylis_arbuscula	5398267	24	derived
Atractylis_humilis	5398274	10947	non-woody
Echinops_ritro	7427704	21109	non-woody
Cardopatium_corymbosum	3098511	331	ancestral
Tarchonanthus_camphoratus	3141279	1170	ancestral
Dicoma_anomala	3103392	1340	non-woody
Erythrocephalum_scabrifolium	3109912	28	non-woody
Pleiotaxis_pulcherrima	7737040	260	non-woody
Cloiselia_carbonaria	3103390	120	ancestral
Gerbera_ambigua	5388721	1661	non-woody
Brachyclados_lycioides	3097025	97	ancestral
Adenocaulon_bicolor	3092979	1744	non-woody
Mutisia_spinosa	8384207	494	ancestral
Perezia_linearis	5391366	167	ancestral
Perezia_microcephala			non-woody
Nassauvia_pinnigera	3099044	51	non-woody
Nassauvia_darwinii	3099054	125	ancestral
Nassauvia_axillaris	3099086	264	ancestral
Trixis_californica	5398985	2320	ancestral
Hyalis_argentea	5401028	307	ancestral
Moquiniastrum_polymorphum	7575247	2798	ancestral
Dasyphyllum_diacanthoides	5389220	135	ancestral
Chuquiraga_jussieui	3109505	753	ancestral
Duseniella_patagonica	5385698	58	non-woody
Doniophyton_anomalum	7386707	303	non-woody
Corymbium_glabrum	7444199	569	non-woody
Acicarpha_tribuloides	3170562	751	non-woody
Goodenia_pinnatifida	7262232	5527	non-woody
Goodenia_faucium	3762044	28	derived
Goodenia_cycloptera	3762348	2268	non-woody
Goodenia_ovata	7262256	14841	derived
Goodenia_hassallii	3761324	63	derived
Goodenia_stobbsiana	3761975	137	derived
Goodenia_bellidifolia	7262229	4460	non-woody
Goodenia_decurrens	3762316	422	derived
Goodenia_pinifolia	3761540	186	derived
Goodenia_glauca	7262265	1330	non-woody
Goodenia_scaevolina	3762261	288	derived
Goodenia_lunata	3762094	1238	non-woody
Goodenia_laevis	7262337	92	derived
Goodenia_stirlingii	3761993	48	derived
Goodenia_benthamiana	3761499	154	derived
Goodenia_heterophylla	7262211	3233	derived
Goodenia_racemosa_var._racemosa	7262185	114	derived
Goodenia_albiflora	3761842	425	derived
Goodenia_brunnea	3761376	51	derived
Goodenia_elderi	8377278	49	derived
Goodenia_gloeophylla	3761760	79	derived
Goodenia_kingiana	3761112	43	derived
Goodenia_macmillanii	3762060	71	derived
Goodenia_rostrivalvis	3761088	63	derived
Goodenia_stenophylla	3762011	56	derived
Goodenia_suffrutescens	3761859	9	derived
Goodenia_viridula	3761648	106	derived
Verreauxia_reinwardtii	5569372	253	derived
Velleia_glabrata	3762226	482	non-woody
Coopernookia_barbata	3761207	945	derived
Scaevola_taccada	7544936	4905	derived
Scaevola_ovalifolia	7262201	747	derived
Scaevola_ramosissima	7262317	3573	non-woody
Scaevola_phlebopetala	7357282	228	non-woody
Scaevola_platyphylla	5569577	154	derived
Scaevola_aemula	5569367	1151	non-woody
Scaevola_angulata	5569324	372	derived
Scaevola_collaris	7842072	596	derived
Scaevola_sericophylla	7262279	113	derived
Scaevola_restiacea	7262310	157	derived
Scaevola_paludosa	7262189	37	derived
Scaevola_revoluta	7262303	399	derived
Scaevola_brookeana	5569251	26	derived
Scaevola_argentea	5569297	30	derived
Scaevola_globulifera	7262314	251	derived
Scaevola_glandulifera	7262321	348	derived
Scaevola_linearis	7262264	411	derived
Scaevola_cunninghamii	7262202	127	derived
Scaevola_browniana_subsp._browniana	7262240	507	derived
Scaevola_amblyanthera_var._centralis	7262270	563	derived
Scaevola_acacioides	5569548	84	derived
Scaevola_angustata	5569319	115	derived
Scaevola_chrysopogon	5569168	18	derived
Scaevola_collina	5569137	93	derived
Scaevola_cuneiformis	5569123	92	derived
Scaevola_densifolia	5569089	20	derived
Scaevola_eneabba	5569048	11	derived
Scaevola_glabrata	5569517	222	derived
Scaevola_glutinosa	5569471	58	derived
Scaevola_graminea	5569458	11	derived
Scaevola_laciniata	5569373	130	derived
Scaevola_macrostachya	5569252	81	derived
Scaevola_marquesensis	5569242	99	derived
Scaevola_myrtifolia	5569173	135	derived
Scaevola_obovata	5569144	11	derived
Scaevola_oxyclona	5569107	71	derived
Scaevola_pauciflora	5569058	1	derived
Scaevola_pulvinaris	5569512	46	derived
Scaevola_spicigera	5569345	11	derived
Lechenaultia_biloba	7262225	900	derived
Dampiera_stricta	7262323	9959	ancestral
Dampiera_conospermoides	5569500	328	derived
Brunonia_australis	7514313	6717	non-woody
Menyanthes_trifoliata	5341511	147858	non-woody
Alseuosmia_macrophylla	3686201	3008	ancestral
Stylidium_adnatum	7334954	327	non-woody
Stylidium_graminifolium	7334893	16279	non-woody
Stylidium_glandulosum	5543618	44	derived
Pentaphragma_ellipticum	7311249	24	non-woody
Corokia_cotoneaster	3932870	791	ancestral
Campanula_rotundifolia	5410907	297736	non-woody
Azorina_vidalii	3166266	1562	derived
Musschia_aurea	3164483	123	derived
Jasione_montana	8366345	109032	non-woody
Wahlenbergia_gracilis	5413648	10916	non-woody
Wahlenbergia_virgata	5413932	422	non-woody
Wahlenbergia_thunbergiana	5413609	123	derived
Wahlenbergia_undulata	5413193	1942	non-woody
Wahlenbergia_neorigida	5413985	77	derived
Wahlenbergia_cinerea	5410907	297736	derived
Wahlenbergia_tenella	5413229	193	derived
Wahlenbergia_capillacea	5413630	201	non-woody
Wahlenbergia_annularis	5413847	278	non-woody
Wahlenbergia_androsacea	5413813	666	non-woody
Wahlenbergia_longifolia	5413885	90	derived
Wahlenbergia_linifolia	5413767	23	derived
Wahlenbergia_hederacea	9612996	15097	non-woody
Wahlenbergia_roxburghii	5413951	6	derived
Wahlenbergia_nodosa	5414037	316	derived
Wahlenbergia_rubioides	5414028	66	derived
Wahlenbergia_microphylla	5413971	1	derived
Wahlenbergia_huttonii	5413509	269	non-woody
Wahlenbergia_umbellata	5413347	2	derived
Wahlenbergia_tuberosa	5413939	5	derived
Wahlenbergia_oligantha	5413287	5	derived
Wahlenbergia_rubens	5413942	98	derived
Roella_ciliata	3166968	341	non-woody
Craterocapsa_tarsodes	3167999	133	non-woody
Heterochaenia_ensifolia	3166106	254	derived
Platycodon_grandiflorus	3164340	2459	non-woody
Cyphia_decora	3166524	24	non-woody
Downingia_elegans	3166285	446	non-woody
Lobelia_laxiflora	5408996	3510	derived
Lobelia_dortmanna	5408512	24292	non-woody
Lobelia_gibberoa	5408376	478	derived
Lobelia_erinus	5408087	4993	non-woody
Lobelia_dunnii	5413081	150	non-woody
Lobelia_coronopifolia	5408678	753	non-woody
Lobelia_rotundifolia	5408396	96	derived
Lobelia_portoricensis	5408698	79	derived
Lobelia_kalmii	5408030	2725	non-woody
Lobelia_anceps	8133116	6433	non-woody
Lobelia_aguana	5407887	116	derived
Lobelia_urens	5408353	7978	non-woody
Lobelia_deckenii	5407982	103	derived
Lobelia_petiolata	5409151	96	derived
Lobelia_kauaensis	5604850	16	derived
Lobelia_niihauensis	5408950	131	derived
Lobelia_gloria-montis	5408563	90	derived
Lobelia_hypoleuca	5408855	176	derived
Lobelia_excelsa	5407839	220	derived
Lobelia_columnaris	5408617	123	derived
Lobelia_inflata	5408737	3972	non-woody
Lobelia_boninensis	5408402	43	derived
Lobelia_martagon	5409139	38	derived
Lobelia_yuccoides	5408937	86	derived
Lobelia_villosa	5409210	26	derived
Lobelia_sessilifolia	5408775	976	non-woody
Lobelia_vivaldii	5409077	6	derived
Lobelia_longisepala	5408401	91	derived
Lobelia_assurgens_var._portoricensis	5407990	103	derived
Lobelia_philippinensis	5409203	28	derived
Lobelia_spicata	5408750	3802	non-woody
Lobelia_sancta	5408020	8	derived
Lobelia_cirsiifolia	5407851	69	derived
Lobelia_bambuseti	5408325	54	derived
Lobelia_grayana	5408703	52	derived
Lobelia_thermalis	5409216	429	non-woody
Lobelia_ghiesbreghtii	5407659	29	derived
Lobelia_cacuminis	5408993	7	derived
Lobelia_baumannii	5408052	106	non-woody
Lobelia_guerrerensis	5408895	17	derived
Lobelia_dunbariae	5408495	50	derived
Lobelia_proctorii	5408558	5	derived
Lobelia_wahiawa	5407889	22	derived
Lobelia_caudata	5408732	14	derived
Lobelia_monostachya	5408017	7	derived
Lobelia_fervens	5408802	296	non-woody
Lobelia_hillebrandii	5408481	24	derived
Lobelia_nubicola	5407900	17	derived
Lobelia_remyi	5407928	3	derived
Lobelia_koolauensis	5407871	27	derived
Lobelia_cubana	5409078	20	derived
Lobelia_alticaulis	5409076	0	derived
Lobelia_barnsii	5408067	2	derived
Lobelia_harrisii	5407931	12	derived
Lobelia_telekii	5408842	107	derived
Lobelia_oahuensis	5407846	43	derived
Lobelia_lukwangulensis	5408669	63	derived
Lobelia_stuhlmannii	5407957	93	derived
Lobelia_mildbraedii	5408742	113	derived
Lobelia_scaevolifolia	5407976	19	derived
Lobelia_xongorolana	5408894	13	derived
